MUNICIPALITY,CODE,YEAR,MONTH,HEIGHT,DIAMETRE,TOWNHALL,BASALAN,FIREFIGHTERS,DESTROYED,INDESTRUCTIBLE,PENDING,WOODLAND,CONSTRUCTION,BEEHIVES,AKTINIDIA (KIWI),BLUEBERRIES,RASPBERRIES,FRUIT TREES,APPLE TREES,PEAR TREES,TXAKOLI VINEYARD
BERMEO,48017,2019,10,8.857142857142858,55.714285714285715,0,7,0,7,0,0,7,0,1330.0,14.0,0.0,0.0,518.0,0.0,7.0,0.0
BERMEO,48017,2019,11,12.0,70.0,0,1,0,1,0,0,1,0,190.0,2.0,0.0,0.0,74.0,0.0,1.0,0.0
BERMEO,48017,2019,12,13.0,100.0,0,1,0,1,0,0,1,0,190.0,2.0,0.0,0.0,74.0,0.0,1.0,0.0
BERRIATUA,48018,2018,1,7.0,1.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,37.0,9.0,1.0,4.0
BERRIATUA,48018,2018,3,4.0,20.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,37.0,9.0,1.0,4.0
BERRIATUA,48018,2018,4,20.0,60.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,37.0,9.0,1.0,4.0
BERRIATUA,48018,2018,5,6.0,25.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,37.0,9.0,1.0,4.0
BERRIATUA,48018,2018,7,10.0,60.0,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,37.0,9.0,1.0,4.0
BERRIATUA,48018,2018,8,6.75,21.75,0,4,0,4,0,0,1,3,0.0,4.0,0.0,0.0,148.0,36.0,4.0,16.0
BERRIATUA,48018,2018,10,1.6666666666666667,15.0,0,3,0,3,0,0,2,1,0.0,3.0,0.0,0.0,111.0,27.0,3.0,12.0
BERRIATUA,48018,2018,11,2.5714285714285716,18.285714285714285,0,7,0,7,0,0,6,1,0.0,7.0,0.0,0.0,259.0,63.0,7.0,28.0
BERRIATUA,48018,2019,1,8.0,50.0,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,37.0,9.0,1.0,4.0
BERRIATUA,48018,2019,6,5.0,15.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,37.0,9.0,1.0,4.0
BERRIATUA,48018,2019,7,4.0,20.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,37.0,9.0,1.0,4.0
BERRIATUA,48018,2019,8,13.0,50.0,0,0,1,1,0,0,1,0,0.0,1.0,0.0,0.0,37.0,9.0,1.0,4.0
BERRIATUA,48018,2019,9,5.5,47.5,0,2,0,2,0,0,1,1,0.0,2.0,0.0,0.0,74.0,18.0,2.0,8.0
BERRIATUA,48018,2019,10,8.333333333333334,73.33333333333333,0,2,1,3,0,0,1,2,0.0,3.0,0.0,0.0,111.0,27.0,3.0,12.0
BERRIATUA,48018,2019,12,1.0,14.333333333333336,0,3,0,2,1,0,2,1,0.0,3.0,0.0,0.0,111.0,27.0,3.0,12.0
BERRIZ,48019,2018,2,2.5,18.5,0,2,0,2,0,0,2,0,0.0,8.0,0.0,0.0,106.0,2.0,0.0,2.0
BERRIZ,48019,2018,3,11.142857142857142,35.714285714285715,0,7,0,7,0,0,2,5,0.0,28.0,0.0,0.0,371.0,7.0,0.0,7.0
BERRIZ,48019,2018,4,10.0,40.0,0,1,0,1,0,0,1,0,0.0,4.0,0.0,0.0,53.0,1.0,0.0,1.0
BERRIZ,48019,2018,5,18.25,25.25,0,4,0,4,0,0,2,2,0.0,16.0,0.0,0.0,212.0,4.0,0.0,4.0
BERRIZ,48019,2018,6,8.5,36.25,0,4,0,4,0,0,2,2,0.0,16.0,0.0,0.0,212.0,4.0,0.0,4.0
BERRIZ,48019,2018,7,6.857142857142858,30.0,0,6,1,6,1,0,2,5,0.0,28.0,0.0,0.0,371.0,7.0,0.0,7.0
BERRIZ,48019,2018,8,5.5,28.75,0,4,0,4,0,0,0,4,0.0,16.0,0.0,0.0,212.0,4.0,0.0,4.0
BERRIZ,48019,2018,9,11.8,19.0,0,4,1,5,0,0,1,4,0.0,20.0,0.0,0.0,265.0,5.0,0.0,5.0
BERRIZ,48019,2018,10,4.333333333333333,18.555555555555557,0,9,0,9,0,0,5,4,0.0,36.0,0.0,0.0,477.0,9.0,0.0,9.0
BERRIZ,48019,2018,11,5.666666666666668,43.33333333333334,0,3,0,3,0,0,3,0,0.0,12.0,0.0,0.0,159.0,3.0,0.0,3.0
BERRIZ,48019,2018,12,8.6,48.0,0,4,1,4,1,0,3,2,0.0,20.0,0.0,0.0,265.0,5.0,0.0,5.0
BERRIZ,48019,2019,5,5.0,60.0,0,1,0,1,0,0,1,0,0.0,4.0,0.0,0.0,53.0,1.0,0.0,1.0
BERRIZ,48019,2019,7,5.5,40.0,0,2,0,2,0,0,1,1,0.0,8.0,0.0,0.0,106.0,2.0,0.0,2.0
BERRIZ,48019,2019,8,13.0,35.0,0,1,0,1,0,0,1,0,0.0,4.0,0.0,0.0,53.0,1.0,0.0,1.0
BERRIZ,48019,2019,9,6.5,41.5,0,4,0,3,1,0,2,2,0.0,16.0,0.0,0.0,212.0,4.0,0.0,4.0
BERRIZ,48019,2019,10,5.6,43.0,0,5,0,3,2,0,3,2,0.0,20.0,0.0,0.0,265.0,5.0,0.0,5.0
BERRIZ,48019,2019,11,12.5,30.0,0,2,0,2,0,0,2,0,0.0,8.0,0.0,0.0,106.0,2.0,0.0,2.0
BERRIZ,48019,2019,12,5.5,47.5,0,2,0,2,0,0,2,0,0.0,8.0,0.0,0.0,106.0,2.0,0.0,2.0
BUSTURIA,48021,2018,1,4.0,20.0,0,1,0,1,0,0,0,1,0.0,0.0,1.0,0.0,37.0,1.0,4.0,2.0
BUSTURIA,48021,2018,2,17.333333333333332,35.0,0,2,1,3,0,0,1,2,0.0,0.0,3.0,0.0,111.0,3.0,12.0,6.0
BUSTURIA,48021,2018,3,2.0,30.0,0,0,1,1,0,0,1,0,0.0,0.0,1.0,0.0,37.0,1.0,4.0,2.0
BUSTURIA,48021,2018,4,8.0,50.0,0,1,0,1,0,0,0,1,0.0,0.0,1.0,0.0,37.0,1.0,4.0,2.0
BUSTURIA,48021,2018,5,6.8,20.0,0,5,0,5,0,0,3,2,0.0,0.0,5.0,0.0,185.0,5.0,20.0,10.0
BUSTURIA,48021,2018,6,7.4,44.0,0,4,1,4,1,0,2,3,0.0,0.0,5.0,0.0,185.0,5.0,20.0,10.0
BUSTURIA,48021,2018,7,12.4,39.0,0,5,0,5,0,0,1,4,0.0,0.0,5.0,0.0,185.0,5.0,20.0,10.0
BUSTURIA,48021,2018,8,7.444444444444445,31.055555555555557,0,18,0,16,2,0,6,12,0.0,0.0,18.0,0.0,666.0,18.0,72.0,36.0
BUSTURIA,48021,2018,9,4.571428571428571,17.571428571428573,0,7,0,6,1,0,2,5,0.0,0.0,7.0,0.0,259.0,7.0,28.0,14.0
BUSTURIA,48021,2018,10,6.857142857142858,13.0,0,7,0,7,0,0,7,0,0.0,0.0,7.0,0.0,259.0,7.0,28.0,14.0
BUSTURIA,48021,2018,11,2.125,25.125,0,8,0,8,0,0,7,1,0.0,0.0,8.0,0.0,296.0,8.0,32.0,16.0
BUSTURIA,48021,2019,2,4.5,15.0,0,2,0,2,0,0,0,2,0.0,0.0,2.0,0.0,74.0,2.0,8.0,4.0
BUSTURIA,48021,2019,3,6.0,18.5,0,2,0,2,0,0,1,1,0.0,0.0,2.0,0.0,74.0,2.0,8.0,4.0
BUSTURIA,48021,2019,4,4.0,12.5,0,2,0,2,0,0,0,2,0.0,0.0,2.0,0.0,74.0,2.0,8.0,4.0
BUSTURIA,48021,2019,5,12.333333333333336,18.0,0,3,0,3,0,0,1,2,0.0,0.0,3.0,0.0,111.0,3.0,12.0,6.0
BUSTURIA,48021,2019,6,4.5,12.5,0,2,0,2,0,0,0,2,0.0,0.0,2.0,0.0,74.0,2.0,8.0,4.0
BUSTURIA,48021,2019,7,11.0,18.0,0,5,0,5,0,0,3,2,0.0,0.0,5.0,0.0,185.0,5.0,20.0,10.0
BUSTURIA,48021,2019,8,8.5,42.5,0,4,0,4,0,0,3,1,0.0,0.0,4.0,0.0,148.0,4.0,16.0,8.0
BUSTURIA,48021,2019,9,6.0,50.0,0,1,0,1,0,0,0,1,0.0,0.0,1.0,0.0,37.0,1.0,4.0,2.0
BUSTURIA,48021,2019,10,5.5,11.25,0,3,1,4,0,0,2,2,0.0,0.0,4.0,0.0,148.0,4.0,16.0,8.0
BUSTURIA,48021,2019,11,13.0,50.0,0,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,37.0,1.0,4.0,2.0
BUSTURIA,48021,2019,12,9.5,62.5,0,2,0,2,0,0,2,0,0.0,0.0,2.0,0.0,74.0,2.0,8.0,4.0
DERIO,48901,2018,1,11.5,22.5,0,2,0,2,0,0,0,2,0.0,0.0,0.0,0.0,16.0,2.0,0.0,14.0
DERIO,48901,2018,5,3.0,7.0,0,3,0,3,0,0,0,3,0.0,0.0,0.0,0.0,24.0,3.0,0.0,21.0
DERIO,48901,2018,6,15.0,59.0,0,4,0,4,0,0,1,3,0.0,0.0,0.0,0.0,32.0,4.0,0.0,28.0
DERIO,48901,2018,7,8.333333333333334,33.333333333333336,0,6,0,6,0,0,0,6,0.0,0.0,0.0,0.0,48.0,6.0,0.0,42.0
DERIO,48901,2018,9,2.5,20.0,0,3,1,3,1,0,1,3,0.0,0.0,0.0,0.0,32.0,4.0,0.0,28.0
DERIO,48901,2018,10,5.5,15.5,0,2,0,1,1,0,2,0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,14.0
DERIO,48901,2018,11,1.3333333333333333,10.333333333333334,0,3,0,3,0,0,3,0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,21.0
DERIO,48901,2018,12,4.0,19.666666666666668,0,3,0,3,0,0,3,0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,21.0
DERIO,48901,2019,2,12.0,40.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0
DERIO,48901,2019,3,8.0,30.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0
DERIO,48901,2019,5,3.0,33.666666666666664,0,3,0,3,0,0,1,2,0.0,0.0,0.0,0.0,24.0,3.0,0.0,21.0
DERIO,48901,2019,6,10.666666666666666,23.33333333333333,0,3,0,3,0,0,1,2,0.0,0.0,0.0,0.0,24.0,3.0,0.0,21.0
DERIO,48901,2019,7,20.0,25.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0
DERIO,48901,2019,8,2.75,19.5,0,3,1,2,2,0,0,4,0.0,0.0,0.0,0.0,32.0,4.0,0.0,28.0
DERIO,48901,2019,9,2.0,10.0,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0
DERIO,48901,2019,10,27.2,40.0,0,4,1,4,1,0,4,1,0.0,0.0,0.0,0.0,40.0,5.0,0.0,35.0
DERIO,48901,2019,11,3.0,50.0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0
DERIO,48901,2019,12,7.0,50.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0
DIMA,48026,2018,1,12.0,20.0,0,1,0,1,0,0,0,1,150.0,3.0,0.0,0.0,42.0,0.0,2.0,14.0
DIMA,48026,2018,2,1.0,10.0,0,0,1,1,0,0,0,1,150.0,3.0,0.0,0.0,42.0,0.0,2.0,14.0
DIMA,48026,2018,5,7.5,64.0,0,1,1,2,0,0,0,2,300.0,6.0,0.0,0.0,84.0,0.0,4.0,28.0
DIMA,48026,2018,6,4.0,20.0,0,1,0,1,0,0,0,1,150.0,3.0,0.0,0.0,42.0,0.0,2.0,14.0
DIMA,48026,2018,7,9.5,46.0,0,3,1,4,0,0,0,4,600.0,12.0,0.0,0.0,168.0,0.0,8.0,56.0
DIMA,48026,2018,8,1.0,10.5,0,2,0,2,0,0,1,1,300.0,6.0,0.0,0.0,84.0,0.0,4.0,28.0
DIMA,48026,2018,9,8.0,31.25,0,4,0,4,0,0,3,1,600.0,12.0,0.0,0.0,168.0,0.0,8.0,56.0
DIMA,48026,2018,10,6.375,27.625,0,8,0,8,0,0,4,4,1200.0,24.0,0.0,0.0,336.0,0.0,16.0,112.0
DIMA,48026,2018,11,1.0,25.0,0,1,0,1,0,0,1,0,150.0,3.0,0.0,0.0,42.0,0.0,2.0,14.0
DIMA,48026,2018,12,2.0,7.0,0,1,0,1,0,0,1,0,150.0,3.0,0.0,0.0,42.0,0.0,2.0,14.0
DIMA,48026,2019,5,3.0,8.0,1,1,0,2,0,0,0,2,300.0,6.0,0.0,0.0,84.0,0.0,4.0,28.0
DIMA,48026,2019,8,10.0,25.0,0,2,0,2,0,0,0,2,300.0,6.0,0.0,0.0,84.0,0.0,4.0,28.0
DIMA,48026,2019,9,1.0,20.0,0,1,0,0,1,0,1,0,150.0,3.0,0.0,0.0,42.0,0.0,2.0,14.0
DIMA,48026,2019,10,29.0,28.33333333333333,0,3,0,2,1,0,1,2,450.0,9.0,0.0,0.0,126.0,0.0,6.0,42.0
DIMA,48026,2019,12,8.0,35.0,0,2,0,2,0,0,2,0,300.0,6.0,0.0,0.0,84.0,0.0,4.0,28.0
DURANGO,48027,2018,2,5.0,30.5,0,3,1,4,0,0,1,3,0.0,0.0,0.0,0.0,48.0,0.0,0.0,68.0
DURANGO,48027,2018,3,6.0,50.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0
DURANGO,48027,2018,5,4.333333333333333,23.33333333333333,0,3,0,3,0,0,1,2,0.0,0.0,0.0,0.0,36.0,0.0,0.0,51.0
DURANGO,48027,2018,6,17.5,35.5,0,6,2,7,1,0,2,6,0.0,0.0,0.0,0.0,96.0,0.0,0.0,136.0
DURANGO,48027,2018,7,10.583333333333334,33.666666666666664,0,8,4,10,2,0,2,10,0.0,0.0,0.0,0.0,144.0,0.0,0.0,204.0
DURANGO,48027,2018,8,8.25,34.125,0,14,2,11,5,0,4,12,0.0,0.0,0.0,0.0,192.0,0.0,0.0,272.0
DURANGO,48027,2018,9,4.666666666666667,21.25,0,8,4,11,1,0,6,6,0.0,0.0,0.0,0.0,144.0,0.0,0.0,204.0
DURANGO,48027,2018,10,4.75,40.0,0,3,1,4,0,0,4,0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,68.0
DURANGO,48027,2018,11,25.6,20.1,0,9,1,9,1,0,6,4,0.0,0.0,0.0,0.0,120.0,0.0,0.0,170.0
DURANGO,48027,2018,12,18.666666666666668,38.333333333333336,0,6,0,2,4,0,4,2,0.0,0.0,0.0,0.0,72.0,0.0,0.0,102.0
DURANGO,48027,2019,3,2.0,8.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0
DURANGO,48027,2019,4,2.5,6.5,0,0,2,2,0,0,1,1,0.0,0.0,0.0,0.0,24.0,0.0,0.0,34.0
DURANGO,48027,2019,5,4.8,6.4,0,4,1,4,1,0,1,4,0.0,0.0,0.0,0.0,60.0,0.0,0.0,85.0
DURANGO,48027,2019,6,8.0,17.5,0,2,0,2,0,0,0,2,0.0,0.0,0.0,0.0,24.0,0.0,0.0,34.0
DURANGO,48027,2019,8,11.2,22.4,0,4,1,5,0,0,2,3,0.0,0.0,0.0,0.0,60.0,0.0,0.0,85.0
DURANGO,48027,2019,9,7.0,50.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0
DURANGO,48027,2019,10,1.0,25.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0
DURANGO,48027,2019,11,3.0,4.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0
EA,48028,2018,5,2.75,19.5,0,4,0,4,0,0,3,1,412.0,0.0,0.0,0.0,76.0,0.0,0.0,24.0
EA,48028,2018,6,10.0,32.5,0,2,0,2,0,0,0,2,206.0,0.0,0.0,0.0,38.0,0.0,0.0,12.0
EA,48028,2018,7,10.333333333333334,31.66666666666667,0,3,0,3,0,0,0,3,309.0,0.0,0.0,0.0,57.0,0.0,0.0,18.0
EA,48028,2018,8,5.0,32.5,0,2,0,2,0,0,1,1,206.0,0.0,0.0,0.0,38.0,0.0,0.0,12.0
EA,48028,2018,9,11.5,45.0,0,2,0,2,0,0,1,1,206.0,0.0,0.0,0.0,38.0,0.0,0.0,12.0
EA,48028,2018,10,3.4,15.1,0,10,0,10,0,0,10,0,1030.0,0.0,0.0,0.0,190.0,0.0,0.0,60.0
EA,48028,2018,11,0.5,12.5,0,2,0,2,0,0,2,0,206.0,0.0,0.0,0.0,38.0,0.0,0.0,12.0
EA,48028,2019,1,20.0,25.0,0,1,0,1,0,0,1,0,103.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0
EA,48028,2019,4,15.0,40.0,0,1,0,1,0,0,1,0,103.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0
EA,48028,2019,6,10.0,60.0,0,1,0,1,0,0,1,0,103.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0
EA,48028,2019,7,1.0,17.0,0,3,0,3,0,0,0,3,309.0,0.0,0.0,0.0,57.0,0.0,0.0,18.0
EA,48028,2019,8,13.666666666666664,40.0,0,3,0,3,0,0,3,0,309.0,0.0,0.0,0.0,57.0,0.0,0.0,18.0
EA,48028,2019,9,11.0,26.66666666666667,0,3,0,3,0,0,3,0,309.0,0.0,0.0,0.0,57.0,0.0,0.0,18.0
EA,48028,2019,10,2.5,30.0,0,2,0,2,0,0,0,2,206.0,0.0,0.0,0.0,38.0,0.0,0.0,12.0
ELANTXOBE,48031,2018,5,4.0,20.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ELANTXOBE,48031,2019,5,8.0,20.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ELANTXOBE,48031,2019,6,8.666666666666666,7.0,0,3,0,2,1,0,1,2,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ELANTXOBE,48031,2019,7,7.333333333333332,5.0,0,3,0,3,0,0,0,3,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ELANTXOBE,48031,2019,8,5.0,15.0,0,2,0,1,1,0,0,2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ELORRIO,48032,2018,1,10.166666666666666,28.33333333333333,0,6,0,6,0,0,3,3,486.0,0.0,0.0,0.0,366.0,0.0,0.0,84.0
ELORRIO,48032,2018,2,11.75,25.0,0,3,1,3,1,0,0,4,324.0,0.0,0.0,0.0,244.0,0.0,0.0,56.0
ELORRIO,48032,2018,3,3.0,10.0,0,1,0,1,0,0,1,0,81.0,0.0,0.0,0.0,61.0,0.0,0.0,14.0
ELORRIO,48032,2018,5,2.142857142857143,23.714285714285715,0,7,0,7,0,0,3,4,567.0,0.0,0.0,0.0,427.0,0.0,0.0,98.0
ELORRIO,48032,2018,6,8.6,40.0,0,5,0,5,0,0,0,5,405.0,0.0,0.0,0.0,305.0,0.0,0.0,70.0
ELORRIO,48032,2018,7,6.4,35.0,0,3,2,5,0,0,2,3,405.0,0.0,0.0,0.0,305.0,0.0,0.0,70.0
ELORRIO,48032,2018,8,7.333333333333332,47.444444444444436,0,9,0,9,0,0,2,7,729.0,0.0,0.0,0.0,549.0,0.0,0.0,126.0
ELORRIO,48032,2018,9,5.222222222222221,19.0,0,5,4,9,0,0,4,5,729.0,0.0,0.0,0.0,549.0,0.0,0.0,126.0
ELORRIO,48032,2018,10,4.142857142857143,13.142857142857142,0,7,0,7,0,0,5,2,567.0,0.0,0.0,0.0,427.0,0.0,0.0,98.0
ELORRIO,48032,2018,11,5.5,40.833333333333336,0,6,0,5,1,0,3,3,486.0,0.0,0.0,0.0,366.0,0.0,0.0,84.0
ELORRIO,48032,2018,12,4.0,33.333333333333336,0,3,0,1,2,0,2,1,243.0,0.0,0.0,0.0,183.0,0.0,0.0,42.0
ELORRIO,48032,2019,1,7.0,30.0,0,2,0,2,0,0,2,0,162.0,0.0,0.0,0.0,122.0,0.0,0.0,28.0
ELORRIO,48032,2019,2,2.0,25.0,0,1,0,1,0,0,0,1,81.0,0.0,0.0,0.0,61.0,0.0,0.0,14.0
ELORRIO,48032,2019,4,10.0,30.0,0,1,0,1,0,0,1,0,81.0,0.0,0.0,0.0,61.0,0.0,0.0,14.0
ELORRIO,48032,2019,5,1.0,10.0,0,1,0,1,0,0,0,1,81.0,0.0,0.0,0.0,61.0,0.0,0.0,14.0
ELORRIO,48032,2019,6,1.0,10.0,0,1,0,1,0,0,0,1,81.0,0.0,0.0,0.0,61.0,0.0,0.0,14.0
ELORRIO,48032,2019,7,7.5,13.5,0,6,0,5,1,0,1,5,486.0,0.0,0.0,0.0,366.0,0.0,0.0,84.0
ELORRIO,48032,2019,8,17.428571428571427,19.857142857142858,0,6,1,6,1,0,1,6,567.0,0.0,0.0,0.0,427.0,0.0,0.0,98.0
ELORRIO,48032,2019,9,7.0,17.2,0,4,1,3,2,0,3,2,405.0,0.0,0.0,0.0,305.0,0.0,0.0,70.0
ELORRIO,48032,2019,10,14.333333333333336,38.0,0,3,0,3,0,0,3,0,243.0,0.0,0.0,0.0,183.0,0.0,0.0,42.0
ELORRIO,48032,2019,12,6.5,15.0,0,2,0,1,1,0,1,1,162.0,0.0,0.0,0.0,122.0,0.0,0.0,28.0
ERANDIO,48902,2018,1,11.142857142857142,32.857142857142854,0,6,1,7,0,0,2,5,0.0,14.0,14.0,0.0,119.0,0.0,0.0,112.0
ERANDIO,48902,2018,2,7.0,30.25,0,3,1,3,1,0,2,2,0.0,8.0,8.0,0.0,68.0,0.0,0.0,64.0
ERANDIO,48902,2018,3,8.833333333333334,27.0,0,4,2,5,1,0,4,2,0.0,12.0,12.0,0.0,102.0,0.0,0.0,96.0
ERANDIO,48902,2018,4,10.875,29.375,0,7,1,8,0,0,1,7,0.0,16.0,16.0,0.0,136.0,0.0,0.0,128.0
ERANDIO,48902,2018,5,10.2,20.4,0,3,2,4,1,0,1,4,0.0,10.0,10.0,0.0,85.0,0.0,0.0,80.0
ERANDIO,48902,2018,6,2.0,40.0,0,0,1,1,0,0,0,1,0.0,2.0,2.0,0.0,17.0,0.0,0.0,16.0
ERANDIO,48902,2018,7,9.5,40.5,0,6,4,10,0,0,3,7,0.0,20.0,20.0,0.0,170.0,0.0,0.0,160.0
ERANDIO,48902,2018,8,8.866666666666667,28.16666666666667,0,26,4,27,3,0,15,15,0.0,60.0,60.0,0.0,510.0,0.0,0.0,480.0
ERANDIO,48902,2018,9,7.25,19.0,0,7,1,8,0,0,4,4,0.0,16.0,16.0,0.0,136.0,0.0,0.0,128.0
ERANDIO,48902,2018,10,10.444444444444443,24.5,0,14,4,15,3,0,10,8,0.0,36.0,36.0,0.0,306.0,0.0,0.0,288.0
ERANDIO,48902,2018,11,4.8,23.6,0,7,3,10,0,0,7,3,0.0,20.0,20.0,0.0,170.0,0.0,0.0,160.0
ERANDIO,48902,2018,12,9.5,23.0,0,2,0,2,0,0,1,1,0.0,4.0,4.0,0.0,34.0,0.0,0.0,32.0
ERANDIO,48902,2019,1,6.666666666666668,26.66666666666667,0,3,0,3,0,0,1,2,0.0,6.0,6.0,0.0,51.0,0.0,0.0,48.0
ERANDIO,48902,2019,2,3.0,50.0,0,1,0,1,0,0,1,0,0.0,2.0,2.0,0.0,17.0,0.0,0.0,16.0
ERANDIO,48902,2019,4,3.6666666666666665,30.0,0,3,0,3,0,0,2,1,0.0,6.0,6.0,0.0,51.0,0.0,0.0,48.0
ERANDIO,48902,2019,5,4.666666666666667,29.0,0,3,0,2,1,0,1,2,0.0,6.0,6.0,0.0,51.0,0.0,0.0,48.0
ERANDIO,48902,2019,6,6.363636363636362,31.90909090909091,0,8,3,9,2,0,4,7,0.0,22.0,22.0,0.0,187.0,0.0,0.0,176.0
ERANDIO,48902,2019,7,4.2222222222222205,31.66666666666667,0,8,1,8,1,0,5,4,0.0,18.0,18.0,0.0,153.0,0.0,0.0,144.0
ERANDIO,48902,2019,8,2.0,5.0,0,1,0,1,0,0,1,0,0.0,2.0,2.0,0.0,17.0,0.0,0.0,16.0
ERANDIO,48902,2019,9,8.857142857142858,43.714285714285715,0,5,2,7,0,0,5,2,0.0,14.0,14.0,0.0,119.0,0.0,0.0,112.0
ERANDIO,48902,2019,10,10.0,33.77777777777778,0,7,2,8,1,0,5,4,0.0,18.0,18.0,0.0,153.0,0.0,0.0,144.0
ERANDIO,48902,2019,11,2.0,10.0,0,0,1,1,0,0,0,1,0.0,2.0,2.0,0.0,17.0,0.0,0.0,16.0
EREÑO,48033,2018,1,18.0,70.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0
EREÑO,48033,2018,7,1.0,1.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0
EREÑO,48033,2018,8,20.0,60.0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0
EREÑO,48033,2018,10,5.0,20.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0
EREÑO,48033,2018,11,2.5555555555555562,18.33333333333333,0,9,0,9,0,0,9,0,0.0,0.0,0.0,0.0,162.0,27.0,0.0,0.0
EREÑO,48033,2019,3,1.0,30.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0
EREÑO,48033,2019,8,0.3333333333333333,10.0,1,2,0,2,1,0,2,1,0.0,0.0,0.0,0.0,54.0,9.0,0.0,0.0
EREÑO,48033,2019,9,10.666666666666666,43.33333333333334,0,3,0,3,0,0,2,1,0.0,0.0,0.0,0.0,54.0,9.0,0.0,0.0
EREÑO,48033,2019,10,15.0,40.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0
ERMUA,48034,2018,5,15.0,5.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ERMUA,48034,2018,6,20.0,50.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ERMUA,48034,2018,7,11.285714285714285,37.142857142857146,0,7,0,7,0,0,0,7,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0
ERMUA,48034,2018,8,6.5,10.5,0,1,1,1,1,0,1,1,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
ERMUA,48034,2018,9,9.125,26.875,0,4,4,8,0,0,5,3,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0
ERMUA,48034,2018,10,4.0,40.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ERMUA,48034,2018,11,3.0,17.6,0,5,0,5,0,0,2,3,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
ERMUA,48034,2019,1,1.0,30.0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ERMUA,48034,2019,3,22.5,40.0,0,2,0,2,0,0,2,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
ERMUA,48034,2019,4,5.0,10.0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ERMUA,48034,2019,5,2.0,7.5,0,2,0,2,0,0,0,2,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
